,labels,SELFIES
3869,0,[C][C][Branch1][C][C][C][C@@H1][Branch1][=N][O][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=Branch1][C][=O][N][C@H1][C][=Branch1][C][=O][N][C@H1][Ring1][Branch1][S][C][Branch1][C][C][Branch1][C][C][C@H1][Ring1][#Branch1][C][=Branch1][C][=O][O]
3870,0,[C][C][=Branch1][C][=O][O][C@@H1][C][C@][Branch1][C][C][C@@H1][Branch2][Ring1][P][C][C@@H1][Branch1][C][O][C@H1][C@@][Branch1][C][C][C][C][C@@H1][Branch1][C][O][C@H1][Branch1][C][C][C@@H1][Ring1][=Branch2][C][C][C@@][Ring1][=N][Ring2][Ring1][Ring1][C][C][Ring2][Ring1][#Branch1][=C][Branch1][=Branch2][C][C][C][=C][Branch1][C][C][C][C][=Branch1][C][=O][O]
3871,0,[C][N][C@H1][C@H1][Branch1][C][O][C@H1][Branch2][Ring2][C][O][C@@H1][C@@H1][Branch1][C][O][C@H1][Branch1][#C][O][C@H1][O][C@@H1][Branch1][Ring1][C][N][C][C][C@@H1][Ring1][Branch2][N][C@@H1][Branch1][C][N][C][C@H1][Ring2][Ring1][C][N][O][C][C@@][Ring2][Ring1][O][Branch1][C][C][O]
3872,0,[C][O][/N][=C][Branch2][Ring2][=Branch2][/C][=Branch1][C][=O][N][C@H1][C][=Branch1][C][=O][N][Branch2][Ring1][=Branch1][O][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C@@H1][Ring2][Ring1][C][C][C][=C][S][C][Branch1][C][N][=N][Ring1][=Branch1]
3873,0,[C][C][Branch1][C][C][C][C@H1][Branch1][C][N][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch1][C][C][C][N][C][=Branch1][C][=O][N][C@@H1][Branch2][Ring2][O][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch1][C][C][C][N][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][=Branch1][C][=O][N][C@H1][Branch1][Ring1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][C]
3874,0,[C][C][Branch1][C][C][C][C@H1][N][C][=Branch1][C][=O][C@@H1][Branch1][Branch1][C][C][C][N][N][C][=Branch1][C][=O][C@H1][Branch1][=Branch1][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C@@H1][Branch1][Branch1][C][C][C][N][N][C][=Branch1][C][=O][C@H1][Branch1][=Branch1][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Ring2][=Branch1][=N][=O]
3875,0,[C][C][C@@H1][Branch2][Branch2][N][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C@@H1][Branch1][Branch1][C][C][C][N][N][C][=Branch1][C][=O][C@@H1][Branch1][Ring1][C][C][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][C][N][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@H1][Branch1][Ring1][C][=O][C][C][C][N]
3876,0,[C][C@@][C][C@H1][Branch1][C][N][C@H1][Ring1][Branch1][C][N][Branch2][Ring1][P][C][=N][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][F][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Ring1][=N][C][C][C][Ring1][Ring1][C][Ring2][Ring1][#Branch2]
3877,0,[C][N][Branch1][C][C][C@H1][C][Branch1][C][O][=C][Branch2][Ring1][O][C][=Branch1][C][=O][N][C][N][C][C][N][Branch1][O][C][=Branch1][C][=N][N][C][=Branch1][C][=N][N][C][C][Ring1][N][C][=Branch1][C][=O][C@@][Branch1][C][O][C][Branch1][C][O][=C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][C@@][Branch1][C][C][Branch1][C][O][C@H1][Ring1][=C][C][C@@H1][Ring2][Ring2][#Branch2][Ring2][Ring1][Ring2]
3878,0,[C][C][Branch1][C][C][S][C@@H1][C@H1][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Ring1][N][Branch1][C][C][C][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1][C@H1][Ring2][Ring1][#Branch1][C][=Branch1][C][=O][O]
3879,0,[C][N][C@H1][Branch1][C][C][C@H1][Branch1][C][O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1]
3880,0,[C][C][=Branch1][C][=O][C@][Branch1][C][O][C][C][=C][Branch1][C][O][C][=C][Branch2][Ring2][C][C][Branch1][C][O][=C][Ring1][Branch2][C@@H1][Branch2][Ring1][Ring1][O][C@@H1][C][C@H1][Branch1][C][N][C@H1][Branch1][C][O][C@@H1][Branch1][C][C][O][Ring1][=Branch2][C][Ring2][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][#Branch2][=O]
3881,0,[C][C@H1][Branch1][C][O][C@H1][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Branch1][#Branch1][S][C][C][N][C][=N][C][C@@H1][Ring1][P][Ring1][=C]
3882,0,[C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C@H1][C][N][Branch1][#Branch2][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][C][N][Ring1][=N][C][C@H1][Branch1][C][O][C][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@H1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@@H1][Ring1][=Branch2][O]
3883,0,[C][N][C@H1][C@H1][Branch1][C][O][C@H1][Branch2][Branch1][Ring1][O][C@@H1][C@@H1][Branch1][C][O][C@H1][Branch2][Ring1][Branch1][O][C@H1][O][C@@H1][Branch1][Ring1][C][N][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@@H1][Branch1][C][N][C][C@H1][Ring2][Ring1][Ring2][N][C][=Branch1][C][=O][C@H1][Branch1][C][O][C][N][O][C][C@@][Ring2][Ring2][Ring1][Branch1][C][C][O]
3884,0,[C][C][C@H1][Branch1][C][C][N][N][=C][N][Branch2][=Branch1][#Branch1][C][=C][C][=C][Branch2][Branch1][O][N][C][C][N][Branch2][Ring2][#C][C][=C][C][=C][Branch2][Ring2][Ring1][O][C][C@H1][C][O][C@][Branch1][=Branch2][C][N][C][=N][C][=N][Ring1][Branch1][Branch1][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][O][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][O][C][C][Ring2][Ring1][P][C][=C][Ring2][Ring2][#Branch1][C][Ring2][Ring2][N][=O]
3885,0,[C][O][C@@H1][C@H1][Branch2][Ring2][=C][O][C@H1][O][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][=Branch1][O][C@H1][C][C@@][Branch1][C][C][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][C][O][Ring1][#Branch2][C@@H1][Branch1][=Branch1][N][Branch1][C][C][C][C@@H1][Ring2][Ring1][Branch1][O][C@H1][Branch1][Ring2][C][C][=O][C][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C][=C][C][=C][C][C@@H1][Branch1][C][C][O][C][=Branch1][C][=O][C][C@H1][Ring2][Ring2][=C][O]
3886,0,[C][C][O][C][=Branch1][C][=O][O][C][=Ring1][=Branch1][C][O][C][=Branch1][C][=O][C@H1][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][C][N][C][=Branch1][C][=O][C@H1][Branch1][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Ring1][S][S][C][Ring2][Ring1][Ring1][Branch1][C][C][C]
3887,0,[C][N][C][C][C@H1][Branch1][C][O][C@H1][C][C@H1][Branch2][Ring1][#C][S][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@H1][Branch1][=Branch1][C@@H1][Branch1][C][C][O][C@H1][Ring1][Branch2][C@@H1][Ring1][=C][C][C][N][Ring2][Ring1][Branch1]
3888,0,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][Branch1][N][C][Branch1][C][O][=C][Ring1][Branch2][C][Ring1][=N][=O][C][C@][Branch1][C][O][Branch1][#Branch1][C][=Branch1][C][=O][C][O][C][C@H1][Ring1][S][O][C@H1][C][C@@H1][Branch1][S][N][C][=Branch1][C][=O][C@H1][Branch1][C][N][C][C][Branch1][C][C][C][C@H1][Branch1][C][O][C@H1][Branch1][C][C][O][Ring1][P]
3889,0,[C][C][C@H1][O][C][=Branch1][C][=O][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][#Branch1][O][C@H1][C][C@@][Branch1][C][C][Branch1][Ring1][O][C][C@H1][Branch1][C][O][C@H1][Branch1][C][C][O][Ring1][O][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][Branch1][O][C@H1][O][C@H1][Branch1][C][C][C][C@@H1][Branch1][=Branch1][N][Branch1][C][C][C][C@@H1][Ring1][#Branch2][O][C@@][Branch1][C][C][Branch1][C][O][C][C@H1][Branch1][C][C][C][=Branch1][Ring2][=N][O][C][C@H1][Branch1][C][C][C@H1][Branch1][C][O][C@@][Ring2][Ring2][P][Branch1][C][C][O]
3890,0,[C][C][C][C@H1][C][C@H1][Branch2][Ring2][C][C][=Branch1][C][=O][N][C@H1][Branch2][Ring1][Ring2][C@H1][O][C@@H1][Branch1][Ring1][S][C][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@@H1][Branch1][C][C][O][N][Branch1][C][C][C][Ring2][Ring1][Branch2]
3891,0,[N][C@@H1][Branch2][Ring1][#C][C][=Branch1][C][=O][N][C@H1][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Branch1][C][Cl][C][C][C@@H1][Ring1][=N][Ring1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1]
3892,0,[C][N][Branch1][C][C][C@H1][C][Branch1][C][O][=C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][N][C][C][C][C][C@H1][Branch1][C][N][C][=Branch1][C][=O][O][C][=Branch1][C][=O][C@@][Branch1][C][O][C][Branch1][C][O][=C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][C@@][Branch1][C][C][Branch1][C][O][C@H1][Ring1][=C][C][C@@H1][Ring2][Ring2][Branch2][Ring2][Ring1][Ring2]
3893,0,[C][=C][C][=C][Branch1][C][Cl][C][=C][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][C][=C][Branch1][C][O][C@][Branch1][C][O][C][=Branch1][C][=O][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][Branch1][C][O][C@H1][Branch1][=Branch1][N][Branch1][C][C][C][C@@H1][Ring1][#C][C@@H1][Branch1][C][O][C@H1][Ring2][Ring1][S][Ring2][Ring1][Branch1]
3894,0,[C][C@@H1][Branch1][#Branch1][C][N][Branch1][C][C][C][O][C@@][Branch1][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1]
3895,0,[C][C@H1][O][C@H1][Branch2][Branch1][Ring1][O][C@H1][C][C@][Branch1][C][O][Branch1][#Branch1][C][=Branch1][C][=O][C][O][C][C][=C][Branch1][C][O][C][=C][Branch1][#Branch2][C][Branch1][C][O][=C][Ring1][Branch2][Ring1][P][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=C][=O][C][C@H1][Branch1][C][N][C@@H1][Ring2][Ring2][Ring1][O]
3896,0,[C][C@H1][Branch1][C][O][C@H1][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Branch2][Ring1][Ring2][S][C@H1][C][N][C@H1][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][Ring1][#Branch2][C@H1][Branch1][C][C][C@@H1][Ring2][Ring1][#Branch1][Ring2][Ring1][Ring2]
3897,0,[C][=N][C@H1][Branch2][Ring1][#C][C][=Branch1][C][=O][N][C@@H1][C][=Branch1][C][=O][N][C@@H1][Ring1][Branch1][S][C][Branch1][C][C][Branch1][C][C][C@@H1][Ring1][#Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1]
3898,0,[C][C][N][Branch1][Ring1][C][C][C][C][O][C][=Branch1][C][=O][C@H1][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][=C][Branch1][Ring1][O][C][C][=C][C][=C][Ring1][Branch2][O][C][C@H1][Ring2][Ring1][C][S][C][Ring2][Ring1][Branch1][Branch1][C][C][C]
3899,0,[C][C][Branch1][C][C][S][C@@H1][C@H1][Branch2][Ring2][=Branch2][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][N][C][C][N][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][Ring1][=Branch2][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring2][Ring1][N][C@H1][Ring2][Ring1][S][C][=Branch1][C][=O][O]
3900,0,[C][O][C][C][=Branch1][C][=O][O][C@@][Branch2][Ring1][#Branch1][C][C][N][Branch1][C][C][C][C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2][C][C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C@H1][Ring2][Ring1][O][C][Branch1][C][C][C]
3901,0,[C][C][C][=Branch1][C][=O][O][C@H1][C][C][=Branch1][C][=O][O][C@H1][Branch1][C][C][C][C][=C][C][=C][C@H1][Branch1][C][O][C@H1][Branch1][C][C][C][C@@H1][Branch1][Ring2][C][C][=O][C@@H1][Branch2][Branch1][Ring2][O][C@H1][O][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][N][O][C@H1][C][C@@][Branch1][C][C][Branch1][C][O][C@@H1][Branch1][Branch2][O][C][=Branch1][C][=O][C][C][C@H1][Branch1][C][C][O][Ring1][=C][C@@H1][Branch1][=Branch1][N][Branch1][C][C][C][C@@H1][Ring2][Ring1][=Branch2][O][C@H1][Ring2][Branch1][C][O][C]
3902,0,[C][C][C@H1][N][C][=Branch1][C][=O][C@@H1][Branch1][#C][N][C][=Branch1][C][=O][C][=N][C][=C][C][=C][Ring1][=Branch1][O][C@H1][Branch1][C][C][O][C][=Branch1][C][=O][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@H1][C][C][=Branch1][C][=O][C][C][N][Ring1][#Branch1][C][=Branch1][C][=O][C@@H1][Branch1][P][C][C][=C][C][=C][Branch1][=Branch1][N][Branch1][C][C][C][C][=C][Ring1][=Branch2][N][Branch1][C][C][C][=Branch1][C][=O][C@H1][C][C][C][N][Ring1][Branch1][C][Ring2][Branch1][N][=O]
3903,0,[C][N][Branch1][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][C@H1][C][C@H1][C@@H1][Branch1][=Branch1][N][Branch1][C][C][C][C][Branch1][C][O][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=Branch1][C][=O][C@@][Ring1][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring2][Ring1][Ring2][C][Ring2][Ring1][Branch2][=O]
3904,0,[C][C][C][C][C][C@H1][C][N][C@H1][Branch2][Ring2][C][C][=Branch1][C][=O][N][C@H1][Branch2][Ring1][Ring2][C@H1][O][C@@H1][Branch1][Ring1][S][C][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@@H1][Branch1][C][C][Cl][C][Ring2][Ring1][#Branch1]
3905,0,[C][O][C@@][C@H1][Branch1][Branch2][C][O][C][Branch1][C][N][=O][C][=C][Branch1][P][C][=Branch1][C][=O][C][Branch1][C][C][=C][Branch1][C][N][C][Ring1][=Branch2][=O][N][Ring2][Ring1][C][C][C@H1][N][C@H1][Ring1][Ring1][Ring2][Ring1][=Branch1]
3906,0,[C][C][Branch1][C][C][Branch1][C][C][N][C][C@H1][Branch1][C][O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C][Ring1][Branch2]
3907,0,[N][C][C@H1][O][C@@H1][Branch2][Ring1][Ring2][O][C@@H1][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Branch1][C][N][C][C@H1][Ring1][=Branch2][N][C@H1][Branch1][C][N][C@H1][Branch1][C][O][C@@H1][Ring2][Ring1][Ring1][O]
3908,0,[N][C][C@@H1][O][C@H1][Branch2][Branch1][#Branch2][O][C@H1][C@@H1][Branch2][Ring2][=Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch2][Ring1][Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][N][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][#Branch2][N][C@H1][Ring2][Ring1][Ring1][O][C@H1][Branch1][C][O][C@H1][Branch1][C][N][C][C@@H1][Ring2][Ring1][=N][N][C@@H1][Branch1][C][N][C@@H1][Branch1][C][O][C@H1][Ring2][Ring2][#Branch1][O]
3909,0,[C][C][N][C@H1][C][C@H1][Branch1][C][N][C@@H1][Branch1][#C][O][C@H1][O][C][Branch1][Ring1][C][N][=C][C][C@@H1][Ring1][Branch2][N][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][C][O][C@H1][O][C][C@@][Branch1][C][C][Branch1][C][O][C@@H1][Branch1][Ring1][N][C][C@@H1][Ring1][#Branch2][O]
3910,0,[C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][N][C][Branch1][C][C][=C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][O][C][C][N][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Ring2][Ring1][=Branch1][C][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=Branch2]
3911,0,[C][N][Branch1][C][C][C@H1][C][Branch1][C][O][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=Branch1][C][=O][C@@][Branch1][C][O][C][Branch1][C][O][=C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][#Branch2][C][C@H1][Ring1][#C][C][C@@H1][Ring2][Ring1][=C][Ring2][Ring1][Branch1]
3912,0,[N][C][C@H1][Branch1][C][O][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1]
3913,0,[C][O][C@H1][C@@H1][Branch1][#Branch1][O][C][Branch1][C][N][=O][C@H1][Branch1][C][O][C@@H1][Branch2][Branch1][Branch1][O][C][=C][C][=C][C][Branch1][C][O][=C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][O][C][Branch1][Branch2][C][C][=C][Branch1][C][C][C][=C][Ring1][N][C][=Branch1][C][=O][O][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O][C][O][C][Ring2][Ring2][Branch2][Branch1][C][C][C]
3914,0,[C][O][C@H1][C][C@H1][Branch2][=Branch1][=Branch2][O][C@H1][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][Branch1][O][C@H1][O][C@H1][Branch1][C][C][C][C@@H1][Branch1][=Branch1][N][Branch1][C][C][C][C@@H1][Ring1][#Branch2][O][C@H1][Branch1][C][C][C][C@@][Branch1][Branch1][C][O][Ring1][Ring1][C][=Branch1][C][=O][C@H1][Branch1][C][C][C@H1][Branch1][C][O][C@H1][Branch1][C][C][C@H1][Branch1][C][C][O][C][=Branch1][C][=O][C@@H1][Ring2][Ring2][Ring2][C][O][C@H1][Branch1][C][C][C@@H1][Ring2][Ring2][=N][O]
3915,0,[C][O][/N][=C][Branch2][Ring1][=Branch2][/C][=Branch1][C][=O][N][C@H1][C][=Branch1][C][=O][N][Branch1][Branch2][O][C][C][=Branch1][C][=O][O][C@@H1][Ring1][#Branch2][C][C][=C][S][C][Branch1][C][N][=N][Ring1][=Branch1]
3916,0,[C][N][Branch1][C][C][C@H1][C][Branch1][C][O][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=Branch1][C][=O][C@@][Branch1][C][O][C][Branch1][C][O][=C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][C@@][Branch1][C][C][Branch1][C][O][C@H1][Ring1][=C][C@H1][Branch1][C][O][C@@H1][Ring2][Ring1][=C][Ring2][Ring1][Branch1]
3917,0,[C][C][=Branch1][C][=O][O][C@H1][C][=Branch1][C][=O][C@@][Branch1][C][C][C@H1][Branch1][C][O][C][C@H1][O][C][C@@][Ring1][Ring2][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@H1][Ring1][=C][C@@H1][Branch1][=C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C@@][Branch1][C][O][C][C@@H1][Branch2][Ring2][C][O][C][=Branch1][C][=O][C@H1][Branch1][C][O][C@@H1][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][=C][Ring2][Branch1][#Branch1][C][Ring2][Ring1][=N][Branch1][C][C][C]
3918,0,[C][N][Branch1][C][C][C@H1][C][Branch1][C][O][=C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][N][C][C][C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][Ring1][=Branch2][C][=Branch1][C][=O][C@@][Branch1][C][O][C][Branch1][C][O][=C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][C@@][Branch1][C][C][Branch1][C][O][C@H1][Ring1][=C][C][C@@H1][Ring2][Ring2][#Branch1][Ring2][Ring1][Ring2]
3919,0,[C][C][=Branch1][C][=O][O][C][O][C][=Branch1][C][=O][C@H1][N][C][=Branch1][C][=O][C@@H1][Branch1][#C][N][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Ring1][#C][S][C][Ring2][Ring1][C][Branch1][C][C][C]
3920,0,[C][N][Branch1][C][C][C@H1][C][Branch1][C][O][=C][Branch2][Branch1][C][C][=Branch1][C][=O][N][C][N][C@@H1][Branch2][Ring1][#C][C][=Branch1][C][=O][N][C@H1][C][=Branch1][C][=O][N][C@H1][Ring1][Branch1][S][C][Branch1][C][C][Branch1][C][C][C@H1][Ring1][#Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C@@][Branch1][C][O][C][Branch1][C][O][=C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][C@@][Branch1][C][C][Branch1][C][O][C@H1][Ring1][=C][C][C@@H1][Ring2][Branch1][=Branch1][Ring2][Ring1][Ring2]
3921,0,[C][N][Branch1][C][C][C@H1][C][Branch1][C][O][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][N][C][C][N][Branch1][Ring2][C][C][O][C][C][Ring1][=Branch2][C][=Branch1][C][=O][C@@][Branch1][C][O][C][Branch1][C][O][=C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][C@@][Branch1][C][C][Branch1][C][O][C@H1][Ring1][=C][C][C@@H1][Ring2][Ring2][#Branch1][Ring2][Ring1][Ring2]
3922,0,[C][C][N][C][C][N][Branch2][Ring2][S][C][=Branch1][C][=O][N][C@@H1][Branch2][Ring1][#C][C][=Branch1][C][=O][N][C@H1][C][=Branch1][C][=O][N][C@H1][Ring1][Branch1][S][C][Branch1][C][C][Branch1][C][C][C@H1][Ring1][#Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring2][Ring1][P][=O]
3923,0,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][Branch1][N][C][Branch1][C][O][=C][Ring1][Branch2][C][Ring1][=N][=O][C][C@][Branch1][C][O][Branch1][#Branch1][C][=Branch1][C][=O][C][O][C][C@H1][Ring1][S][O][C@H1][C][C@H1][Branch1][C][N][C@@H1][Branch1][#Branch2][O][C@H1][C][C][C][C][O][Ring1][=Branch1][C@H1][Branch1][C][C][O][Ring1][#C]
3924,0,[C][C][Branch1][C][C][S][C@@H1][C@H1][Branch2][Ring2][Branch1][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=N][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring2][Ring1][N][C@H1][Ring2][Ring1][S][C][=Branch1][C][=O][O]
3925,0,[C][C][Branch1][C][C][S][C@@H1][C@H1][Branch2][Branch1][P][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring2][=N][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][O][C][=C][C][=C][Branch1][P][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][Ring2][C][C][O][C][C][O][C][=C][Ring1][S][NH1][C][Ring2][Ring1][=Branch1][=O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][Ring2][Ring2][#Branch2][C@H1][Ring2][Ring2][=C][C][=Branch1][C][=O][O]
3926,0,[C][C][Branch1][C][C][S][C@@H1][C@H1][Branch2][Branch1][#Branch2][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring2][=Branch1][N][C][=Branch1][C][=O][N][C][=C][N][=C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][N][=C][Ring1][P][O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][Ring2][Ring2][=Branch1][C@H1][Ring2][Ring2][#Branch2][C][=Branch1][C][=O][O]
