,labels,SELFIES
4037,1,[C][C][C][=Branch1][C][=O][O][C@][Branch1][N][C][=Branch1][C][=O][C][O][C][Branch1][C][C][=O][C][C][C@H1][C@H1][C][C@H1][Branch1][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][=N][C@H1][Branch1][C][O][C][C@][Ring2][Ring1][C][Ring2][Ring1][N][C]
4038,1,[C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C@][Branch1][C][O][C][C][C@@H1][C@@H1][C][C@H1][Branch1][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@][Ring1][#Branch1][Branch1][C][C][C@@H1][Ring1][=N][C@@H1][Branch1][C][O][C][C@@][Ring2][Ring1][C][Ring2][Ring1][=Branch1][C]
4039,1,[C][C][C][Branch1][Ring1][C][C][C][=Branch1][C][=O][N][C][C@H1][Branch1][C][C][C][Ring1][#Branch2][=O]
4040,1,[C][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C@@H1][Branch1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring2][Ring1][Ring1]
4041,1,[C][O][C][=Branch1][C][=O][C][=C][N][=C][N][Ring1][Branch1][C@H1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
4042,1,[C][C][N][Branch1][Ring1][C][C][C][=Branch1][C][=O][C@][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@H1][Ring1][=Branch2][C][N]
4043,1,[C][C][C][=C][Branch1][C][C][NH1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][N][C][C][O][C][C][Ring1][=Branch1][C][C][Ring1][=C]
4044,1,[C][=C][C][N][C][C][C@@][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][O][C@H1][Ring1][#Branch2][C][=Branch1][C][=O][C][C][C@@][Ring1][#C][Branch1][C][O][C@H1][Ring2][Ring1][Ring2][C][Ring1][S]
4045,1,[C][=C][C][=C][Branch2][Ring1][S][C@H1][C][C][N][Branch2][Ring1][Branch1][C][C@H1][C][C][C][C][=C][Ring1][=Branch1][C][=C][C][=C][Ring1][=Branch1][O][C][O][Ring1][Branch1][C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=Branch2]
4046,1,[C][C@H1][C][N][Branch1][C][C][C][C@H1][C][C][=C][Branch1][=N][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][O][C@][Ring1][=C][Ring2][Ring1][Ring1][O]
4047,1,[N][C][C@@H1][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=N]
4048,1,[C][N][C][C][O][C@@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][C]
4049,1,[C][N][C][=C][C][Branch1][Ring1][O][C][=C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C@H1][C][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C@@H1][Ring1][N][C][C][=C][Ring2][Ring1][Branch2][Cl]
4050,1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C@H1][C@H1][Branch1][=C][O][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][C][C@H1][C@@H1][Branch1][Branch1][C][Ring2][Ring1][Ring2][N][Branch1][C][C][C][C][C@][Ring2][Ring1][Branch2][Ring1][Branch2][Ring2][Ring1][Branch1]
4051,1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C@H1][C@H1][Branch1][C][O][C][=C][C@H1][C@@H1][Branch1][Ring2][C][Ring1][N][N][C][C][C@][Ring1][#C][Ring1][#Branch1][Ring1][N]
4052,1,[C][N][C][C][C][=C][C][Branch1][C][Cl][=C][Branch1][C][O][C][=C][Ring1][Branch2][C@H1][Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][Ring1][Branch1][C][Ring2][Ring1][=Branch1]
4053,1,[C][C][C][C@H1][O][C@@][Ring1][Ring1][Branch1][Ring1][C][C][C][Branch1][C][N][=O]
4054,1,[C][C@H1][C][N][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C@][Ring1][=N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring2][Ring1][=Branch1]
4055,1,[C][C@@H1][Branch1][#Branch1][C][N][Branch1][C][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][S]
4056,1,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][Branch1][N][C][C][C@H1][C][C][C][C][N][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring2][Ring1][Ring2]
4057,1,[C][C][C@@][Branch1][C][C][O][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][Branch2][=O]
4058,1,[C][C@H1][C][C@H1][C@H1][C][C@H1][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][=C][C@@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][=N][C@H1][Branch1][C][O][C][C@@][Ring2][Ring1][C][Branch1][C][C][C@@][Ring2][Ring1][=Branch1][Branch1][C][O][C][=Branch1][C][=O][C][O]
4059,1,[C][N][C][C][C][C@H1][Branch2][Ring1][=Branch1][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=C][C][Ring2][Ring1][Branch1]
4060,1,[C][C][Branch1][C][C][C][C][N][C][C@H1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][#Branch2]
4061,1,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][Branch2][Ring1][C][C][C@H1][Branch1][C][C][C][N][C][C][C][Branch1][C][O][C][C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring2][Ring1][=Branch1]
4062,1,[O][C@@H1][Branch1][#Branch2][C][N][C][C][C][C][C][Ring1][=Branch1][C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][N][=Ring1][O]
4063,1,[C][C][=Branch1][C][=O][O][C@@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][C][C][C][C][N][Ring1][=Branch1]
4064,1,[C][C][Branch1][C][C][Branch1][C][O][C@@][Branch1][C][C][Branch1][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1]
4065,1,[C][C@@H1][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][N][Ring1][N][C]
4066,1,[C][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][N]
4067,1,[O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C@@][C][C][C][C][C@H1][Ring1][=Branch1][C@@H1][Branch1][Ring2][C][Ring1][O][N][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][Ring1]
4068,1,[O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][C][C][C][C][N][Ring1][=Branch1]
4069,1,[C][C@][C][C@H1][Branch1][C][O][C@@H1][C@@H1][Branch1][P][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@][Ring1][#Branch1][Ring1][O][C][C@H1][Ring1][P][C][C][C@@][Ring2][Ring1][Ring2][Branch1][C][O][C][=Branch1][C][=O][C][O]
4070,1,[C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C@@][Branch1][C][O][C][C][C@H1][C@H1][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][N][C@H1][Branch1][C][O][C][C@][Ring1][P][Ring2][Ring1][Branch1][C]
4071,1,[C][C@@][C][=C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][C][C@@H1][C@@H1][Ring1][O][C@@H1][Branch1][C][O][C][C@][Branch1][C][C][C@@H1][Ring1][Branch2][C][C][C@@][Ring1][=Branch1][Branch1][C][O][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][O]
4072,1,[C][C][C][C][C][=Branch1][C][=O][O][C@][Branch1][#Branch1][C][=Branch1][C][=O][C][O][C][C][C@H1][C@H1][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][N][C@H1][Branch1][C][O][C][C@][Ring1][P][Ring2][Ring1][Branch2][C]
4073,1,[C][C][=Branch1][C][=O][C@H1][C][C][C@H1][C@H1][C][C][C@H1][C][C@H1][Branch1][C][O][C][C][C@@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][N][C][C][C@@][Ring2][Ring1][Ring1][Ring1][S][C]
4074,1,[C][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C@@][O][C][Branch1][C][C][Branch1][C][C][O][C@H1][Ring1][#Branch1][C][C@H1][C@H1][C][C@H1][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][=C][C@@][Ring1][#Branch1][Branch1][C][C][C@@][Ring1][=N][Branch1][C][F][C@H1][Branch1][C][O][C][C@][Ring2][Ring1][Ring1][Ring2][Ring1][O][C]
4075,1,[C][C][C][N][C][=Branch1][C][=O][N][C][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Ring1][O][=O]
4076,1,[C][C][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][Branch1][O][C][C@H1][Branch1][C][C][N][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][P]
4077,1,[C][C][C][O][C][=Branch1][C][=O][C][=C][N][=C][N][Ring1][Branch1][C@H1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
4078,1,[C][C][C][N][C][C][C][C@H1][Ring1][Branch1][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][=C][C][=C][Ring1][#Branch2][O][C]
4079,1,[C][C][C][C@H1][Branch1][S][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][N][C][C][C][C][Ring1][Branch1]
4080,1,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][N][C@@H1][C][N][C][C][C][Ring1][=Branch1][C][C][Ring1][=Branch1]
4081,1,[C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][/C][=C][/S][C][C][=Branch1][C][=O][N][Ring1][=Branch1][C]
4082,1,[C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C@@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][C][N][C][C][O][Ring1][=Branch1]
4083,1,[C][N][C][C][N][Branch2][Ring1][#C][C][=C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][/C][=Branch1][Ring2][=C][/C][#N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Ring1][C][C][Ring2][Ring1][=Branch2]
4085,1,[C][N][Branch1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][C][C][C][N][Branch2][Ring1][Ring1][C][C@H1][Branch1][C][O][C][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring2][Ring1][C]
4086,1,[C][=C][C][C][Branch1][Branch2][C@@H1][Branch1][C][C][C][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][Ring1][=N][=O]
4087,1,[N][C][C][C@@H1][Branch2][Ring1][Ring2][O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1]
4088,1,[Cl][C][=C][C][=C][Branch2][Ring1][=C][C@H1][C@H1][C][C][C@@H1][Branch1][Ring2][C][Ring1][Branch1][C@@][Ring1][#Branch1][C][C][C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][=N][Ring1][O][C][=C][Ring2][Ring1][#Branch1]
4089,1,[O][=C][N][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O][C][C][N][Branch1][S][C][C@H1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][#Branch2][C][C][Ring1][P]
4090,1,[C][N][C][C][C][C][C@H1][Ring1][=Branch1][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][Ring2][Ring1][C]
4091,1,[C][C][N][C][C][C][C@H1][Ring1][Branch1][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][=C][C][=C][Ring1][#Branch2][O][C]
4092,1,[O][=C][N][C][C][C][C@H1][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][#Branch2][=Branch1][C][=O][=O]
4093,1,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C@@H1][Ring1][N][C][N][C][C][C][C][C@@H1][Ring1][#Branch2][Ring1][=Branch1]
4094,1,[C][=C][C][C][Branch1][#Branch1][C@@H1][Branch1][C][C][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][Ring1][N][=O]
4095,1,[C][N][C][=Branch1][C][=O][C@H1][Branch1][C][O][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Ring2][Ring1][Ring2]
4096,1,[C][=C][S][C][Branch2][Ring1][Ring2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C@@H1][C][N][C][C][O][Ring1][=Branch1][=C][Ring2][Ring1][Ring2]
4097,1,[C][C][C][C@@H1][Branch1][Ring1][C][C][C][Branch1][Ring1][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=S][N][C][Ring1][#Branch2][=O]
4098,1,[C][C][C][=Branch1][C][=O][O][C@@][Branch1][#Branch1][C][=Branch1][C][=O][S][C][C@H1][Branch1][C][C][C][C@H1][C@H1][C][C@H1][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][=C][C@@][Ring1][#Branch1][Branch1][C][C][C@@][Ring1][=N][Branch1][C][F][C@H1][Branch1][C][O][C][C@][Ring2][Ring1][Ring1][Ring2][Ring1][O][C]
4099,1,[C][C][N][C@][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][C][C][C][C][C][Ring1][O][=O]
4100,1,[C][S][C][=Branch1][C][=O][C@@][Branch1][C][O][C@H1][Branch1][C][C][C][C@H1][C@H1][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@@][Ring1][#Branch1][Branch1][C][C][C@@][Ring1][N][Branch1][C][F][C@H1][Branch1][C][O][C][C@][Ring2][Ring1][C][Ring2][Ring1][#Branch1][C]
4101,1,[C][C][=C][C][=C][C][Branch1][=N][N][C][C@@H1][Branch1][Ring1][C][O][O][C][Ring1][#Branch1][=O][=C][Ring1][=C]
4102,1,[C][C][Branch1][C][C][O][C@H1][C][C@H1][C@H1][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@@][Ring1][#Branch1][Branch1][C][C][C@@][Ring1][N][Branch1][C][F][C@H1][Branch1][C][O][C][C@@][Ring2][Ring1][C][Branch1][C][C][C@][Ring2][Ring1][=Branch1][Branch1][#Branch1][C][=Branch1][C][=O][C][O][O][Ring2][Ring1][=C]
4103,1,[C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C@@][Branch1][C][O][C@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][C@H1][C@H1][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@@][Ring1][#Branch1][Branch1][C][C][C@@][Ring1][N][Branch1][C][F][C@H1][Branch1][C][O][C][C@][Ring2][Ring1][C][Ring2][Ring1][#Branch2][C]
4104,1,[C][C][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C@@][O][C][Branch1][C][C][Branch1][C][C][O][C@H1][Ring1][#Branch1][C][C@H1][C@H1][C][C][=C][C][=Branch1][C][=O][C][=C][C@@][Ring1][#Branch1][Branch1][C][C][C@@][Ring1][O][Branch1][C][F][C@H1][Branch1][C][O][C][C@][Ring1][P][Ring2][Ring1][=Branch2][C]
4105,1,[C][C@@H1][Branch1][#Branch1][C][N][Branch1][C][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][Ring2][Ring1][C]
4106,1,[C][O][C][=C][C][=C][C][Branch2][Ring1][=N][C][=Branch1][C][=O][N][C@H1][C][C@H1][C][C][C@@H1][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][Branch2][O][C]
4107,1,[C][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][C][C@H1][Ring2][Ring1][Ring1][C][O]
4108,1,[C][C][C][C][N][C][=Branch1][C][=O][O][C][C@@][Branch1][C][C][Branch1][Ring2][C][C][C][C][O][C][Branch1][C][N][=O]
4109,1,[C][C@H1][C][C@H1][C@H1][C][C@H1][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][=C][C@@][Ring1][#Branch1][Branch1][C][C][C@@][Ring1][=N][Branch1][C][F][C@H1][Branch1][C][O][C][C@@][Ring2][Ring1][Ring1][Branch1][C][C][C@@][Ring2][Ring1][#Branch1][Branch1][C][O][C][=Branch1][C][=O][C][Cl]
4110,1,[C][C][C@H1][Branch1][C][C][C@@H1][Branch1][Ring1][C][C][C][Branch1][C][N][=O]
4111,1,[C][O][C@H1][O][C@H1][O][C@][Branch1][#Branch2][C][N][C][C][C][C][C][Ring1][=Branch1][C@H1][Ring1][=N][C@@H1][Branch1][=Branch1][C][C@H1][Ring1][N][O][C@@H1][Ring1][S][C]
4112,1,[C][C][/C][=C][Branch1][C][/C][C][Branch1][Ring1][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][Ring1][#Branch2][=O]
4113,1,[C][=C][C][Branch1][Branch2][C@@H1][Branch1][C][C][C][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][Ring1][=N][=O]
4114,0,[C][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][O][C][O][C][=Branch1][C][=O][C@H1][N][C][=Branch1][C][=O][C@@H1][Branch1][N][N][=C][N][C][C][C][C][C][C][Ring1][#Branch1][C@H1][Ring1][=C][S][C][Ring1][P][Branch1][C][C][C]
4115,0,[C][N][Branch1][C][C][C@H1][C][Branch1][C][O][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=Branch1][C][=O][C@@][Branch1][C][O][C][Branch1][C][O][=C][C][=Branch1][C][=O][C][=C][Branch1][O][C][=C][C][Branch1][C][N][=C][Ring1][#Branch1][O][C][C@H1][Ring1][=N][C][C@@H1][Ring2][Ring1][N][Ring2][Ring1][Ring1]
4116,0,[C][C][=Branch1][C][=O][C@][Branch1][C][N][C][C][=C][Branch1][C][O][C][=C][Branch2][Ring1][=C][C][Branch1][C][O][=C][Ring1][Branch2][C@H1][Branch1][S][O][C@H1][C][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O][Ring1][Branch2][C][Ring2][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][=Branch2][=O]
4117,0,[N][C][C][C@H1][Branch1][C][O][C][N][C@H1][C][C@H1][Branch1][C][N][C@@H1][Branch2][Ring1][Branch1][O][C@H1][O][C@@H1][Branch1][Ring1][C][N][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][Ring2][O][C@H1][O][C@@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][N][C@@H1][Ring1][#Branch2][O]
4118,0,[C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][C][N][C][=Branch1][C][=O][C@H1][Branch1][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Ring1][S][S][C][Ring2][Ring1][#C]
4119,0,[C][C][/C][=C][Branch2][Ring2][Branch1][/C][=Branch1][C][=O][N][C@H1][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Branch1][Branch2][C][O][C][Branch1][C][N][=O][C][S][C@@H1][Ring1][P][Ring1][=C][C][=C][S][C][Branch1][C][N][=N][Ring1][=Branch1]
4120,0,[C][O][C@@][Branch1][=C][N][C][=Branch1][C][=O][C][C][=C][C][=C][S][Ring1][Branch1][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Branch1][Branch2][C][O][C][Branch1][C][N][=O][C][S][C@H1][Ring1][=C][Ring2][Ring1][#Branch2]
4121,0,[C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C@H1][Branch1][C][N][C@H1][C][C][=C][Branch2][Ring1][#Branch1][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Branch1][C][C][C][=C][C][Ring1][Branch2][=C][Ring1][=N][C][C][=Branch1][C][=O][C@@][Ring2][Ring1][Ring1][Branch1][C][O][C][Ring2][Ring1][#Branch2][=O]
4122,0,[C][N][Branch1][C][C][C@H1][C][Branch1][C][O][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=Branch1][C][=O][C@@][Branch1][C][O][C][Branch1][C][O][=C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][C@@][Branch1][C][C][Branch1][C][O][C@H1][Ring1][#C][C][C@@H1][Ring2][Ring1][=C][Ring2][Ring1][Branch1]
4123,0,[C][O][C@@H1][Branch2][Ring1][#C][C][=Branch1][C][=O][N][C@H1][C][=Branch1][C][=O][N][C@H1][Ring1][Branch1][S][C][Branch1][C][C][Branch1][C][C][C@H1][Ring1][#Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2]
4124,0,[C][N][Branch1][C][C][C@H1][C][Branch1][C][O][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=Branch1][C][=O][C@@][Branch1][C][O][C][Branch1][C][O][=C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][C@H1][Branch1][C][O][C@H1][Ring1][=C][C][C@@H1][Ring2][Ring1][=N][Ring2][Ring1][Ring2]
4125,0,[C][C][O][N][=C][Branch1][=N][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl][C][=Ring1][=N][C][=Branch1][C][=O][N][C@H1][C][=Branch1][C][=O][N][C@H1][Ring1][Branch1][S][C][Branch1][C][C][Branch1][C][C][C@H1][Ring1][#Branch1][C][=Branch1][C][=O][O]
4126,0,[C][C@H1][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][Branch1][C][O][C@@][Branch1][C][O][C][=Branch1][C][=O][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][Branch1][C][O][C@@H1][Branch1][=Branch1][N][Branch1][C][C][C][C@H1][Ring1][#C][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][Branch1][Ring2][Ring1][#C]
4127,0,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][Branch1][N][C][Branch1][C][O][=C][Ring1][Branch2][C][Ring1][=N][=O][C][C@][Branch1][C][O][Branch1][#Branch1][C][=Branch1][C][=O][C][O][C][C@H1][Ring1][S][O][C@H1][C][C@H1][Branch1][C][N][C][C@H1][Branch1][C][C][O][Ring1][Branch2]
4128,0,[C][C][N][C][C@H1][Branch1][C][O][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1]
4129,0,[C][C][O][N][=C][Branch1][=N][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][Cl][C][=Ring1][=N][C][=Branch1][C][=O][N][C@H1][C][=Branch1][C][=O][N][C@H1][Ring1][Branch1][S][C][Branch1][C][C][Branch1][C][C][C@H1][Ring1][#Branch1][C][=Branch1][C][=O][O]
4130,0,[C][C][C@H1][O][C][=Branch1][C][=O][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][#Branch1][O][C@H1][C][C@@][Branch1][C][C][Branch1][Ring1][O][C][C@H1][Branch1][C][O][C@H1][Branch1][C][C][O][Ring1][O][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][Branch1][O][C@H1][O][C@H1][Branch1][C][C][C][C@@H1][Branch1][=Branch1][N][Branch1][C][C][C][C@@H1][Ring1][#Branch2][O][C@@][Branch1][C][C][Branch1][C][O][C][C@@][Branch1][C][C][Branch1][C][F][C][=Branch1][C][=O][C@H1][Branch1][C][C][C@H1][Branch1][C][O][C@@][Ring2][Ring2][S][Branch1][C][C][O]
4131,0,[C][C][C@H1][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C@@H1][Branch1][Branch1][C][C][C][N][N][C][=Branch1][C][=O][C@H1][Branch1][=Branch1][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C@@H1][Branch1][Branch1][C][C][C][N][N][C][Ring2][=Branch1][=C][=O]
4132,0,[C][C@H1][Branch1][C][N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1]
